station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
SPJC,2020-12-24 00:00,69.80,62.60,77.90,150.00,14.00,0.00,29.88,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 240000Z 15014KT 9999 OVC020 21/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-24 01:00,69.80,62.60,77.90,160.00,13.00,0.00,29.88,M,6.21,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 240100Z 16013KT 9999 BKN020 21/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-24 02:00,69.80,62.60,77.90,160.00,12.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,1400.00,2000.00,M,M,M,M,M,M,M,M,M,M,SPJC 240200Z 16012KT 9999 FEW014 BKN020 21/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-24 03:00,69.80,62.60,77.90,150.00,12.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,1300.00,2000.00,M,M,M,M,M,M,M,M,M,M,SPJC 240300Z 15012KT 9999 SCT013 OVC020 21/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-24 04:00,68.00,62.60,82.86,160.00,11.00,0.00,29.91,M,6.21,M,BKN,OVC,M,M,1300.00,2000.00,M,M,M,M,M,M,M,M,M,M,SPJC 240400Z 16011KT 9999 BKN013 OVC020 20/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-24 05:00,68.00,62.60,82.86,160.00,11.00,0.00,29.91,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 240500Z 16011KT 9999 OVC013 20/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-24 06:00,68.00,62.60,82.86,160.00,10.00,0.00,29.88,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 240600Z 16010KT 9999 OVC013 20/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-24 07:00,66.20,62.60,88.18,160.00,10.00,0.00,29.85,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 240700Z 16010KT 9999 OVC013 19/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-24 08:00,66.20,62.60,88.18,150.00,10.00,0.00,29.85,M,6.21,M,FEW,OVC,M,M,1000.00,1300.00,M,M,M,M,M,M,M,M,M,M,SPJC 240800Z 15010KT 9999 FEW010 OVC013 19/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-24 09:00,66.20,62.60,88.18,160.00,10.00,0.00,29.85,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 240900Z 16010KT 9999 OVC014 19/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-24 10:00,66.20,62.60,88.18,160.00,9.00,0.00,29.88,M,6.21,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 241000Z 16009KT 9999 OVC014 19/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-24 11:00,66.20,62.60,88.18,170.00,8.00,0.00,29.88,M,6.21,M,SCT,OVC,M,M,1300.00,1500.00,M,M,M,M,M,M,M,M,M,M,SPJC 241100Z 17008KT 9999 SCT013 OVC015 19/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-24 12:00,66.20,62.60,88.18,160.00,8.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,1300.00,1500.00,M,M,M,M,M,M,M,M,M,M,SPJC 241200Z 16008KT 9999 SCT013 OVC015 19/17 Q1013 NOSIG RMK TN19.0 PP000
SPJC,2020-12-24 13:00,68.00,62.60,82.86,160.00,7.00,0.00,29.94,M,6.21,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 241300Z 16007KT 9999 OVC016 20/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-24 14:00,68.00,62.60,82.86,160.00,6.00,0.00,29.94,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 241400Z 16006KT 130V190 9999 OVC018 20/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-24 15:00,69.80,62.60,77.90,170.00,8.00,0.00,29.94,M,6.21,M,SCT,OVC,M,M,1400.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 241500Z 17008KT 140V200 9999 SCT014 OVC018 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-24 16:00,71.60,62.60,73.27,180.00,8.00,0.00,29.94,M,6.21,M,SCT,OVC,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,M,SPJC 241600Z 18008KT 140V200 9999 SCT016 OVC024 22/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-24 17:00,71.60,62.60,73.27,180.00,8.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,1800.00,2200.00,M,M,M,M,M,M,M,M,M,M,SPJC 241700Z 18008KT 150V210 9999 FEW018 BKN022 22/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-24 18:00,73.40,62.60,68.94,180.00,10.00,0.00,29.91,M,6.21,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 241800Z 18010KT 9999 BKN025 23/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-24 19:00,73.40,62.60,68.94,180.00,12.00,0.00,29.88,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 241900Z 18012KT 9999 BKN030 23/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-24 20:00,71.60,62.60,73.27,180.00,15.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,1200.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 242000Z 18015KT 9999 FEW012 BKN030 22/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-24 21:00,71.60,62.60,73.27,170.00,14.00,0.00,29.85,M,6.21,M,SCT,OVC,M,M,1200.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 242100Z 17014KT 9999 SCT012 OVC030 22/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-24 22:00,69.80,62.60,77.90,160.00,14.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,1000.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 242200Z 16014KT 9999 FEW010 BKN030 21/17 Q1011 NOSIG RMK TX23.4 PP000
SPJC,2020-12-24 23:00,69.80,64.40,82.98,160.00,15.00,0.00,29.85,M,6.21,M,OVC,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 242300Z 16015KT 9999 OVC025 21/18 Q1011 NOSIG RMK PP000
SPJC,2020-12-25 00:00,69.80,64.40,82.98,160.00,13.00,0.00,29.85,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 250000Z 16013KT 9999 OVC020 21/18 Q1011 NOSIG RMK PP000
SPJC,2020-12-25 01:00,69.80,64.40,82.98,150.00,11.00,0.00,29.88,M,6.21,M,FEW,OVC,M,M,1000.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 250100Z 15011KT 9999 FEW010 OVC017 21/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 02:00,69.80,64.40,82.98,160.00,11.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,900.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 250200Z 16011KT 9999 SCT009 OVC016 21/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 03:00,68.00,64.40,88.26,150.00,11.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,900.00,1600.00,M,M,M,M,M,M,M,M,M,M,SPJC 250300Z 15011KT 9999 SCT009 OVC016 20/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 04:00,68.00,64.40,88.26,160.00,12.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 250400Z 16012KT 9999 SCT010 OVC018 20/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 05:00,68.00,64.40,88.26,160.00,12.00,0.00,29.91,M,4.97,M,SCT,OVC,M,M,800.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 250500Z 16012KT 8000 SCT008 OVC018 20/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 06:00,68.00,62.60,82.86,160.00,11.00,0.00,29.91,M,4.97,M,SCT,OVC,M,M,800.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 250600Z 16011KT 8000 SCT008 OVC018 20/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 07:00,68.00,62.60,82.86,160.00,10.00,0.00,29.88,M,4.97,M,SCT,OVC,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 250700Z 16010KT 8000 SCT010 OVC018 20/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 08:00,68.00,62.60,82.86,160.00,8.00,0.00,29.88,M,4.97,M,SCT,OVC,M,M,1000.00,1800.00,M,M,M,M,M,M,M,M,M,M,SPJC 250800Z 16008KT 8000 SCT010 OVC018 20/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 09:00,66.20,62.60,88.18,170.00,6.00,0.00,29.88,M,4.97,M,SCT,OVC,M,M,1000.00,1700.00,M,M,M,M,M,M,M,M,M,M,SPJC 250900Z 17006KT 8000 SCT010 OVC017 19/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 10:00,68.00,62.60,82.86,160.00,5.00,0.00,29.88,M,4.97,M,SCT,OVC,M,M,1000.00,1900.00,M,M,M,M,M,M,M,M,M,M,SPJC 251000Z 16005KT 8000 SCT010 OVC019 20/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 11:00,68.00,62.60,82.86,160.00,5.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,1200.00,1900.00,M,M,M,M,M,M,M,M,M,M,SPJC 251100Z 16005KT 9999 SCT012 OVC019 20/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 12:00,68.00,64.40,88.26,160.00,6.00,0.00,29.94,M,6.21,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251200Z 16006KT 9999 OVC022 20/18 Q1014 NOSIG RMK TN19.3 PP000
SPJC,2020-12-25 13:00,69.80,64.40,82.98,130.00,4.00,0.00,29.94,M,6.21,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251300Z 13004KT 9999 OVC022 21/18 Q1014 NOSIG RMK PP000
SPJC,2020-12-25 14:00,71.60,64.40,78.04,170.00,5.00,0.00,29.94,M,6.21,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251400Z 17005KT 140V200 9999 OVC023 22/18 Q1014 NOSIG RMK PP000
SPJC,2020-12-25 15:00,73.40,62.60,68.94,170.00,6.00,0.00,29.97,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251500Z 17006KT 9999 BKN023 23/17 Q1015 NOSIG RMK PP000
SPJC,2020-12-25 16:00,73.40,62.60,68.94,180.00,9.00,0.00,29.94,M,6.21,M,BKN,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251600Z 18009KT 9999 BKN024 23/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-25 17:00,75.20,62.60,64.91,170.00,10.00,0.00,29.94,M,6.21,M,BKN,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251700Z 17010KT 140V200 9999 BKN024 24/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-25 18:00,77.00,62.60,61.13,180.00,11.00,0.00,29.91,M,6.21,M,SCT,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 251800Z 18011KT 9999 SCT024 25/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-25 19:00,75.20,64.40,69.14,170.00,13.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 251900Z 17013KT CAVOK 24/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 20:00,75.20,64.40,69.14,170.00,13.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 252000Z 17013KT CAVOK 24/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-25 21:00,73.40,62.60,68.94,170.00,13.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 252100Z 17013KT CAVOK 23/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-25 22:00,71.60,62.60,73.27,170.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 252200Z 17010KT CAVOK 22/17 Q1011 NOSIG RMK TX25.0 PP000
SPJC,2020-12-25 23:00,71.60,62.60,73.27,170.00,10.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 252300Z 17010KT CAVOK 22/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-26 00:00,69.80,62.60,77.90,160.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260000Z 16010KT CAVOK 21/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-26 01:00,69.80,62.60,77.90,150.00,9.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260100Z 15009KT CAVOK 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-26 02:00,69.80,62.60,77.90,160.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260200Z 16008KT CAVOK 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-26 03:00,69.80,62.60,77.90,160.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260300Z 16008KT CAVOK 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-26 04:00,69.80,60.80,73.09,170.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260400Z 17006KT CAVOK 21/16 Q1014 NOSIG RMK PP000
SPJC,2020-12-26 05:00,69.80,62.60,77.90,160.00,9.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260500Z 16009KT CAVOK 21/17 Q1014 NOSIG
SPJC,2020-12-26 06:00,68.00,62.60,82.86,150.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260600Z 15009KT CAVOK 20/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-26 07:00,68.00,62.60,82.86,160.00,10.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260700Z 16010KT CAVOK 20/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-26 08:00,66.20,62.60,88.18,170.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260800Z 17008KT CAVOK 19/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-26 09:00,66.20,62.60,88.18,160.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 260900Z 16007KT CAVOK 19/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-26 10:00,66.20,62.60,88.18,170.00,8.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,600.00,3000.00,M,M,M,M,M,M,M,M,M,M,SPJC 261000Z 17008KT 9999 FEW006 SCT030 19/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-26 11:00,66.20,62.60,88.18,160.00,7.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,600.00,13000.00,M,M,M,M,M,M,M,M,M,M,SPJC 261100Z 16007KT 9999 SCT006 BKN130 19/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-26 12:00,66.20,64.40,93.92,160.00,7.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,900.00,17000.00,M,M,M,M,M,M,M,M,M,M,SPJC 261200Z 16007KT 9999 FEW009 BKN170 19/18 Q1013 NOSIG RMK TN18.5 PP000
SPJC,2020-12-26 13:00,68.00,64.40,88.26,180.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261300Z 18006KT CAVOK 20/18 Q1014 NOSIG RMK PP000
SPJC,2020-12-26 14:00,69.80,62.60,77.90,180.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261400Z 18006KT 150V210 CAVOK 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-26 15:00,71.60,62.60,73.27,190.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261500Z 19007KT 150V210 CAVOK 22/17 Q1014 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 16:00,73.40,62.60,68.94,180.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261600Z 18007KT 150V210 CAVOK 23/17 Q1013 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 17:00,75.20,62.60,64.91,180.00,8.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261700Z 18008KT 140V210 CAVOK 24/17 Q1013 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 18:00,75.20,60.80,60.90,190.00,9.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261800Z 19009KT 150V210 CAVOK 24/16 Q1012 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 19:00,75.20,60.80,60.90,190.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 261900Z 19010KT CAVOK 24/16 Q1011 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 20:00,73.40,60.80,64.69,170.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 262000Z 17009KT CAVOK 23/16 Q1011 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 21:00,71.60,62.60,73.27,180.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 262100Z 18010KT CAVOK 22/17 Q1011 NOSIG RMK BIRD HAZARD RWY15 PP000
SPJC,2020-12-26 22:00,71.60,62.60,73.27,160.00,10.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 262200Z 16010KT CAVOK 22/17 Q1010 NOSIG RMK BIRD HAZARD RWY15 TX25.1 PP000
SPJC,2020-12-26 23:00,69.80,62.60,77.90,160.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 262300Z 16010KT CAVOK 21/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-27 00:00,71.60,62.60,73.27,160.00,9.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270000Z 16009KT CAVOK 22/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 01:00,71.60,62.60,73.27,160.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270100Z 16008KT CAVOK 22/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 02:00,71.60,62.60,73.27,160.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270200Z 16009KT CAVOK 22/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 03:00,69.80,62.60,77.90,170.00,8.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270300Z 17008KT CAVOK 21/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 04:00,69.80,62.60,77.90,160.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270400Z 16010KT CAVOK 21/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 05:00,69.80,64.40,82.98,160.00,8.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270500Z 16008KT CAVOK 21/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 06:00,68.00,64.40,88.26,170.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270600Z 17007KT CAVOK 20/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 07:00,68.00,64.40,88.26,170.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270700Z 17007KT CAVOK 20/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 08:00,68.00,64.40,88.26,160.00,7.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 270800Z 16007KT CAVOK 20/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 09:00,66.20,64.40,93.92,170.00,7.00,0.00,29.88,M,6.21,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 270900Z 17007KT 9999 SCT007 19/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 10:00,66.20,64.40,93.92,160.00,6.00,0.00,29.88,M,6.21,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 271000Z 16006KT 9999 SCT007 19/18 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 11:00,66.20,64.40,93.92,190.00,6.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 271100Z 19006KT CAVOK 19/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 12:00,66.20,64.40,93.92,160.00,8.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 271200Z 16008KT CAVOK 19/18 Q1013 NOSIG RMK TN19.2 PP000
SPJC,2020-12-27 13:00,68.00,64.40,88.26,170.00,6.00,0.00,29.94,M,5.59,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 271300Z 17006KT 9000 FEW010 20/18 Q1014 NOSIG RMK PP000
SPJC,2020-12-27 14:00,69.80,64.40,82.98,160.00,7.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,M,M,M,M,SPJC 271400Z 16007KT 9999 SCT040 BKN100 21/18 Q1014 NOSIG RMK PP000
SPJC,2020-12-27 15:00,71.60,64.40,78.04,170.00,8.00,0.00,29.94,M,6.21,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 271500Z 17008KT 9999 OVC100 22/18 Q1014 NOSIG RMK PP000
SPJC,2020-12-27 16:00,71.60,62.60,73.27,170.00,10.00,0.00,29.91,M,6.21,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 271600Z 17010KT 9999 OVC100 22/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 17:00,73.40,64.40,73.44,180.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 271700Z 18010KT CAVOK 23/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 18:00,73.40,62.60,68.94,170.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 271800Z 17010KT CAVOK 23/17 Q1013 NOSIG RMK PP000
SPJC,2020-12-27 19:00,77.00,62.60,61.13,170.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 271900Z 17008KT CAVOK 25/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 20:00,75.20,62.60,64.91,170.00,9.00,0.00,29.88,M,6.21,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 272000Z 17009KT 9999 BKN130 24/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-27 21:00,71.60,62.60,73.27,170.00,10.00,0.00,29.85,M,6.21,M,BKN,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 272100Z 17010KT 9999 BKN130 22/17 Q1011 NOSIG RMK PP000
SPJC,2020-12-27 22:00,71.60,62.60,73.27,170.00,9.00,0.00,29.85,M,6.21,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 272200Z 17009KT 9999 BKN150 22/17 Q1011 NOSIG RMK TX24.7 PP000
SPJC,2020-12-27 23:00,71.60,64.40,78.04,170.00,8.00,0.00,29.85,M,6.21,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 272300Z 17008KT 9999 BKN150 22/18 Q1011 NOSIG RMK PP000
SPJC,2020-12-28 00:00,69.80,62.60,77.90,170.00,9.00,0.00,29.88,M,6.21,M,BKN,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 280000Z 17009KT 9999 BKN150 21/17 Q1012 NOSIG RMK PP000
SPJC,2020-12-28 01:00,69.80,64.40,82.98,160.00,8.00,0.00,29.91,M,6.21,M,SCT,M,M,M,15000.00,M,M,M,M,M,M,M,M,M,M,M,SPJC 280100Z 16008KT 9999 SCT150 21/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-28 02:00,69.80,62.60,77.90,170.00,8.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 280200Z 17008KT CAVOK 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-28 03:00,69.80,62.60,77.90,170.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 280300Z 17006KT CAVOK 21/17 Q1014 NOSIG RMK PP000
SPJC,2020-12-28 04:00,69.80,62.60,77.90,160.00,9.00,0.00,29.94,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 280400Z 16009KT 8000 NSC 21/17 Q1014 NOSIG
SPJC,2020-12-28 05:00,69.80,64.40,82.98,150.00,9.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 280500Z 15009KT CAVOK 21/18 Q1013 NOSIG RMK PP000
SPJC,2020-12-28 06:00,69.80,64.40,82.98,160.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,SPJC 280600Z 16007KT CAVOK 21/18 Q1013 NOSIG RMK PP000
